wild_count,mutant_count
150,50
144,47
147,46
148,47
153,53
147,58
146,66
155,69
157,73
155,74
157,80
152,84
146,77
138,71
129,70
126,76
126,74
126,69
126,69
137,69
129,67
125,62
127,60
131,60
131,65
135,73
142,72
143,70
143,67
145,69
143,69
143,72
150,76
152,81
141,83
141,85
134,84
128,81
130,87
140,83
139,86
146,83
148,82
151,78
156,78
156,81
149,74
152,76
152,79
152,78
151,75
146,73
152,70
155,68
155,68
149,70
143,69
146,69
152,71
157,71
162,73
164,78
163,81
174,77
168,81
161,79
160,81
162,79
157,78
158,75
162,74
164,73
164,79
168,79
169,75
159,78
161,81
163,75
167,77
161,73
156,70
161,63
173,60
173,54
177,55
171,56
169,55
173,50
185,53
184,52
189,54
194,53
197,51
196,52
195,50
195,52
193,52
193,55
190,51
189,47
198,49
201,47
194,49
202,43
198,44
203,46
203,41
204,43
207,43
208,40
211,40
208,42
211,39
202,40
199,37
209,41
204,33
205,32
217,33
215,34
207,33
193,34
196,38
207,33
199,36
199,33
196,33
188,30
177,26
179,25
180,29
174,28
170,29
175,31
172,31
169,33
177,31
174,31
177,28
183,27
179,26
189,24
198,21
201,21
197,19
187,18
185,16
191,17
180,14
178,13
181,15
184,17
188,17
192,17
195,17
199,16
206,17
212,18
212,19
206,22
209,20
216,20
219,20
221,23
215,22
206,21
199,21
199,17
200,18
210,20
203,20
200,21
185,20
177,20
173,22
168,22
161,23
158,23
153,19
155,21
161,20
170,19
167,20
166,19
165,20
170,21
180,16
191,16
190,17
196,20
208,19
210,20
200,19
206,18
204,17
201,17
194,17
194,17
196,15
197,14
212,13
215,13
203,12
196,11
200,13
197,14
202,13
191,13
191,15
197,10
185,11
175,11
179,8
175,8
170,8
165,9
172,8
176,8
177,8
176,9
175,8
165,8
162,7
157,9
157,10
154,10
163,11
161,12
162,11
162,11
172,13
182,13
195,11
200,12
190,10
189,11
180,8
187,6
189,5
195,6
184,7
184,6
180,6
178,6
187,8
189,7
186,8
184,9
194,8
189,6
185,5
192,5
193,5
188,8
181,6
177,7
177,6
171,8
174,10
171,10
169,8
174,8
174,8
178,9
182,8
181,6
187,7
188,8
180,8
178,8
187,8
174,9
176,9
183,11
188,12
184,13
183,13
187,12
190,11
184,13
188,10
185,9
184,7
180,8
185,7
188,10
192,9
191,8
197,8
191,8
202,8
200,7
198,6
201,6
198,7
190,7
180,7
182,4
185,5
181,5
178,5
175,4
179,5
186,6
190,7
194,7
192,8
195,7
206,6
209,4
205,3
216,3
221,4
216,4
212,4
230,4
229,4
222,3
221,4
220,6
219,6
224,6
227,6
231,6
232,6
227,6
222,6
225,6
233,5
236,5
242,6
241,7
244,7
231,7
235,8
226,10
224,8
220,5
223,5
222,4
227,4
230,4
231,4
226,4
226,4
230,4
229,3
223,3
229,3
234,3
240,4
245,3
242,4
243,5
241,5
231,6
228,8
227,7
237,7
244,7
243,6
237,6
240,5
240,6
242,4
245,5
246,5
229,5
237,4
230,4
239,4
227,4
227,4
220,4
222,3
218,2
212,2
199,2
209,2
206,2
204,2
204,2
202,2
201,2
193,2
187,2
191,1
185,1
