wild_count,mutant_count
150,50
153,51
155,43
156,47
150,45
143,47
139,49
146,48
151,44
150,47
151,49
156,50
157,48
163,44
159,42
157,45
157,46
150,43
142,47
147,42
146,42
148,40
148,46
152,48
158,49
160,46
166,44
174,44
174,41
185,45
191,40
190,39
186,42
182,44
173,45
170,45
168,43
176,43
177,42
174,37
183,40
186,37
189,38
189,41
190,40
195,39
192,35
200,35
196,36
202,33
193,33
179,35
173,39
174,39
168,38
169,37
161,35
152,35
151,33
153,32
151,33
155,34
159,34
159,32
160,30
158,32
154,32
152,33
145,30
135,29
136,31
131,31
129,30
131,30
128,28
133,32
143,34
147,32
146,33
136,30
141,30
146,31
139,31
143,30
143,31
147,25
148,23
158,24
167,20
172,18
166,21
177,22
166,21
165,23
170,23
175,20
180,17
166,18
162,20
153,20
160,19
167,20
174,20
179,19
175,21
170,21
168,23
175,23
176,24
183,22
180,23
185,23
195,17
194,13
194,13
194,13
194,12
201,12
195,11
198,12
198,10
200,10
205,10
207,10
213,10
208,7
195,5
187,5
192,5
185,5
180,4
184,4
179,3
178,3
178,2
192,2
189,3
197,3
196,3
204,2
205,2
209,2
204,2
203,2
197,2
193,2
196,2
203,1
204,1
197,1
196,1
191,1
185,0
182,0
183,0
175,0
181,0
177,0
176,0
164,0
167,0
173,0
166,0
170,0
162,0
160,0
159,0
168,0
170,0
168,0
171,0
168,0
170,0
163,0
163,0
165,0
156,0
151,0
149,0
150,0
149,0
154,0
157,0
159,0
160,0
162,0
161,0
164,0
163,0
171,0
173,0
176,0
173,0
176,0
176,0
182,0
186,0
179,0
176,0
179,0
178,0
183,0
184,0
188,0
181,0
193,0
194,0
188,0
195,0
213,0
215,0
210,0
205,0
203,0
206,0
207,0
204,0
198,0
189,0
192,0
203,0
214,0
215,0
222,0
224,0
222,0
226,0
233,0
237,0
230,0
237,0
232,0
226,0
223,0
225,0
230,0
235,0
242,0
247,0
244,0
245,0
243,0
247,0
246,0
251,0
247,0
247,0
242,0
239,0
229,0
226,0
233,0
233,0
233,0
230,0
228,0
226,0
224,0
231,0
229,0
221,0
219,0
217,0
218,0
216,0
205,0
210,0
212,0
204,0
203,0
201,0
192,0
192,0
191,0
188,0
185,0
184,0
195,0
199,0
200,0
192,0
186,0
181,0
185,0
188,0
185,0
187,0
198,0
194,0
195,0
197,0
196,0
189,0
189,0
187,0
190,0
185,0
183,0
186,0
187,0
189,0
181,0
178,0
174,0
169,0
169,0
162,0
163,0
169,0
167,0
177,0
181,0
191,0
190,0
190,0
187,0
192,0
194,0
189,0
190,0
190,0
192,0
194,0
199,0
195,0
187,0
177,0
180,0
184,0
180,0
187,0
177,0
180,0
179,0
178,0
177,0
171,0
165,0
163,0
165,0
168,0
175,0
170,0
172,0
183,0
183,0
183,0
174,0
166,0
169,0
175,0
179,0
170,0
177,0
171,0
159,0
155,0
154,0
153,0
151,0
