wild_count,mutant_count
150,50
141,51
139,53
137,54
138,52
144,55
144,59
151,53
151,50
158,52
149,50
146,56
151,59
144,60
151,55
148,53
150,56
150,56
152,57
150,57
159,51
159,51
167,52
172,50
171,46
180,48
170,48
176,51
169,49
172,53
175,54
180,50
183,52
187,57
179,59
178,60
171,62
162,57
164,56
169,55
165,53
165,54
165,54
152,56
150,57
157,56
160,57
161,55
168,57
163,59
160,58
162,57
168,59
170,60
167,59
163,61
163,63
164,64
154,66
156,67
154,62
155,64
155,64
157,62
151,65
151,67
151,69
157,68
161,72
158,73
158,76
159,79
161,78
155,73
153,71
160,69
166,68
170,70
167,69
164,69
160,68
158,67
170,65
174,63
165,54
165,57
173,57
169,64
167,70
172,68
173,64
173,62
168,66
162,64
163,65
167,60
175,61
175,66
172,66
167,70
167,68
169,69
168,72
161,73
169,72
166,65
164,68
165,64
161,65
169,73
168,72
169,80
167,81
165,77
163,75
168,73
172,74
170,74
173,72
165,69
167,69
170,67
171,65
170,67
166,70
166,73
161,68
163,69
166,68
162,66
161,63
159,63
156,65
156,65
160,67
159,68
168,68
169,63
160,64
163,66
160,74
159,68
168,66
163,64
162,65
155,67
157,68
152,67
147,69
144,69
143,71
140,71
147,66
151,59
149,60
155,58
158,56
160,62
170,65
177,67
177,65
173,63
172,62
173,55
168,58
173,59
165,59
155,57
158,62
154,62
153,59
152,60
151,59
160,54
157,54
156,54
150,49
160,48
161,48
156,45
162,46
159,50
161,52
157,52
152,53
149,48
153,45
144,49
149,49
148,49
149,49
156,51
157,51
155,52
149,51
150,48
149,53
148,48
146,46
151,44
152,44
150,45
147,44
149,46
152,48
154,49
151,50
149,48
148,43
148,42
155,43
156,42
157,38
160,36
165,38
161,34
166,34
163,32
156,29
162,29
159,31
160,32
149,33
141,33
153,29
161,29
157,29
166,29
169,31
156,32
154,31
154,29
150,34
140,31
140,33
143,35
140,37
139,38
145,36
145,34
142,38
144,39
140,38
144,36
142,37
138,38
146,41
145,40
146,45
144,48
150,50
152,49
142,51
147,48
148,46
148,50
156,49
152,41
155,41
154,41
159,42
161,42
161,38
166,40
169,41
178,40
187,34
188,30
191,34
187,36
189,36
191,35
190,35
197,38
197,38
206,40
201,41
210,39
209,37
203,36
206,39
212,38
209,39
210,33
206,29
197,29
188,30
197,30
194,34
196,34
189,34
195,36
192,38
192,37
196,43
189,46
188,47
186,45
188,44
189,46
180,47
183,44
176,42
181,42
176,40
175,44
168,47
172,46
174,48
175,49
169,46
169,44
160,42
158,45
161,47
154,49
155,50
146,52
144,55
146,58
150,55
156,53
155,51
153,55
158,56
159,53
163,55
157,57
158,57
165,57
161,56
164,60
162,60
155,65
151,63
156,65
165,74
164,72
172,73
173,73
175,67
173,69
176,66
167,68
170,63
168,67
173,72
166,71
161,73
162,74
154,70
148,71
143,65
143,64
147,61
150,62
146,66
141,57
140,57
148,56
147,53
145,50
142,49
143,51
144,54
158,54
163,51
163,51
164,51
164,47
158,48
145,48
138,52
130,50
138,48
137,47
140,44
139,49
143,50
141,50
149,50
144,52
140,53
139,57
135,62
133,62
139,67
142,69
147,70
148,74
155,68
149,68
152,69
151,69
153,75
156,75
161,81
161,78
160,76
161,75
158,72
158,74
161,71
167,63
165,64
160,61
157,59
154,61
162,60
157,57
160,55
157,55
163,58
167,54
163,54
161,52
159,49
158,47
168,46
164,49
172,49
169,50
157,46
165,49
159,51
159,53
164,54
160,55
164,53
167,46
168,50
161,48
159,51
167,49
151,48
147,49
142,47
140,46
143,48
142,46
137,45
136,47
134,50
135,51
135,47
127,47
122,44
121,41
121,44
114,43
117,38
118,41
110,39
114,40
111,44
117,43
122,44
122,46
126,46
121,43
122,42
121,41
111,46
107,49
104,45
104,45
103,50
100,50
101,50
103,51
105,54
103,53
106,53
104,56
99,58
101,58
97,56
94,59
95,61
95,60
96,57
93,63
99,65
100,62
99,69
92,69
96,69
94,75
93,78
96,79
96,81
91,82
85,82
78,83
73,86
73,91
72,94
70,94
66,98
67,95
70,94
68,89
68,85
68,85
69,85
70,86
70,84
74,88
73,88
70,90
71,86
66,87
71,92
68,86
67,85
64,88
61,93
59,94
60,98
60,96
66,91
63,90
62,91
63,88
64,87
62,87
63,87
66,85
67,94
66,94
67,89
61,88
66,91
66,88
68,91
72,93
69,91
71,89
72,91
72,92
72,96
77,97
74,93
72,97
74,99
70,105
77,103
77,103
75,109
75,102
73,100
70,99
72,96
71,92
73,92
66,92
68,90
69,85
66,88
72,86
79,93
86,96
91,96
90,101
86,100
85,99
84,98
83,103
84,105
79,105
77,112
72,108
74,105
69,111
69,113
73,115
73,116
74,112
71,112
71,115
68,114
60,114
60,112
66,113
70,115
68,113
67,112
68,109
68,104
69,105
67,106
69,109
64,114
64,115
60,116
56,117
56,116
57,122
53,116
54,114
55,109
53,106
55,106
55,108
53,109
51,107
48,108
49,110
50,107
47,113
51,116
51,117
57,115
62,110
65,110
62,112
59,114
59,108
61,111
58,117
52,116
52,109
53,109
57,108
