wild_count,mutant_count
150,50
157,48
157,51
156,53
154,55
154,52
156,61
161,60
157,62
152,63
158,61
160,62
161,62
164,64
165,63
167,63
166,62
168,59
166,58
175,60
171,59
167,56
163,53
163,52
162,52
159,54
158,51
153,52
151,54
156,56
154,52
148,56
152,51
157,54
153,56
154,54
156,50
163,53
155,53
154,53
148,58
151,56
154,59
159,63
161,55
161,53
164,56
161,55
158,56
159,59
160,58
157,54
156,56
159,59
163,60
164,60
168,58
161,60
163,62
169,65
180,67
183,64
180,62
179,69
182,69
182,68
178,65
181,65
171,59
170,59
163,61
172,58
170,64
165,71
159,70
154,71
155,73
152,80
157,79
152,83
159,88
154,90
151,84
148,86
141,92
144,91
146,91
143,85
138,88
135,91
131,83
139,85
134,82
133,79
134,78
136,82
138,84
143,88
138,83
136,83
134,78
126,73
128,71
128,70
124,68
123,72
120,74
121,74
121,74
123,70
120,70
119,72
114,74
110,73
111,73
108,77
105,79
105,78
105,75
104,80
112,79
111,75
118,77
114,82
112,77
112,75
110,78
106,72
100,73
103,68
95,68
94,63
97,60
94,59
92,61
95,63
95,66
97,67
91,58
95,60
98,66
95,69
93,66
94,60
97,58
105,58
109,55
109,62
111,59
114,55
111,57
117,59
117,64
122,61
132,62
131,64
135,70
130,66
129,70
132,65
129,72
124,69
126,74
128,73
126,72
123,73
121,74
128,72
131,77
131,70
133,71
135,70
145,78
140,76
131,76
131,75
131,76
127,70
128,74
129,75
135,78
136,79
135,76
137,80
134,79
131,77
137,80
139,83
148,80
143,83
151,79
150,75
150,77
149,75
147,75
145,73
142,74
139,69
139,71
140,76
143,67
146,65
149,65
152,60
155,63
161,63
168,60
164,58
167,59
154,52
148,47
151,43
144,47
143,49
137,51
140,52
140,50
149,53
157,50
160,50
172,46
162,44
163,41
159,43
153,39
155,38
152,39
155,37
159,40
159,43
154,41
165,38
163,36
158,36
161,36
162,36
170,36
162,38
160,35
149,37
147,39
143,40
141,41
136,40
134,36
136,36
136,33
135,30
132,28
135,29
131,32
123,28
127,30
