wild_count,mutant_count
150,50
151,51
162,53
162,60
156,60
159,59
159,61
163,63
170,64
182,67
174,68
174,62
172,65
177,67
173,68
172,68
171,70
170,70
171,70
176,68
171,74
172,77
166,77
161,81
160,77
162,77
164,74
165,77
173,73
179,67
182,67
179,68
180,70
170,74
170,73
174,74
179,72
167,70
167,68
168,72
172,73
178,72
175,72
176,74
176,74
163,71
169,71
171,73
165,72
162,74
169,73
170,70
173,65
176,73
169,72
156,75
159,77
162,75
162,74
169,74
178,73
179,69
182,66
181,66
175,68
180,69
174,64
164,66
162,66
158,66
168,64
170,66
172,65
178,60
177,58
167,55
163,52
163,53
159,54
155,53
157,51
163,56
167,58
165,60
163,62
165,59
158,60
160,69
164,67
163,66
165,66
165,62
173,66
176,69
177,64
177,74
172,67
171,64
164,69
169,66
160,71
155,70
153,69
157,69
165,70
168,70
175,74
169,76
168,74
168,76
173,78
170,75
177,71
174,70
175,75
173,75
167,73
165,74
165,76
161,75
165,74
172,75
165,77
170,79
162,74
159,74
154,70
153,68
150,65
153,65
163,66
159,57
162,59
163,55
162,57
163,55
163,55
149,60
148,60
136,61
138,63
139,62
144,64
149,63
151,64
153,65
146,60
143,60
137,56
140,57
144,58
149,58
151,57
144,56
143,60
143,58
148,58
144,55
148,50
148,53
143,54
139,54
140,54
142,59
141,57
136,57
145,56
136,55
139,53
140,56
138,53
139,56
144,57
140,64
140,66
150,60
154,62
150,64
150,69
148,70
151,68
151,67
157,62
166,62
174,73
175,76
178,71
174,71
181,70
179,69
174,67
177,71
177,69
178,71
180,68
181,69
176,66
180,70
179,71
172,68
174,71
177,66
177,63
180,65
179,68
177,73
174,76
171,79
165,77
164,77
158,74
158,76
159,74
157,73
158,75
157,72
160,71
157,78
146,74
147,71
155,68
157,65
161,69
160,73
162,72
157,68
158,70
159,75
160,70
162,67
160,64
163,65
164,67
167,64
166,62
165,55
167,57
163,63
156,61
158,56
160,61
150,53
149,55
150,51
150,48
146,48
150,48
153,46
164,45
163,43
153,41
148,37
146,44
145,44
160,44
160,42
169,44
169,43
175,44
168,42
162,43
169,43
176,41
182,42
180,43
169,43
170,45
169,43
176,46
174,46
171,49
168,50
167,53
169,56
162,55
165,57
164,55
167,57
164,56
159,57
157,58
152,61
154,60
161,55
156,58
157,64
154,68
150,71
153,70
158,71
161,67
159,66
157,67
149,74
150,68
157,64
151,61
147,60
142,58
141,58
141,64
149,63
144,55
146,59
151,64
152,63
154,63
153,73
154,77
156,81
162,81
165,84
163,87
163,88
163,86
165,85
161,83
162,83
167,83
161,84
167,81
162,82
163,82
161,86
166,84
158,88
157,91
155,91
143,95
133,92
132,90
124,85
125,84
118,79
123,74
124,69
124,69
127,71
139,67
129,70
128,72
129,78
118,79
120,80
127,84
124,83
130,75
121,80
116,75
114,78
117,80
119,84
127,82
