wild_count,mutant_count
150,50
151,58
149,56
154,60
150,61
149,60
150,59
154,63
146,62
145,63
145,62
146,55
151,57
149,57
148,58
148,60
143,57
141,56
149,60
148,63
143,63
141,59
149,63
154,61
155,62
153,64
156,63
163,65
160,65
162,65
174,66
160,64
165,57
155,62
156,62
160,68
150,72
152,69
147,67
141,70
150,70
143,75
141,76
139,71
133,69
128,71
127,68
127,66
122,65
121,65
124,66
121,67
126,68
130,70
128,68
130,79
128,75
131,77
134,72
127,71
124,66
124,69
125,70
121,71
120,74
117,73
118,73
113,78
112,74
117,75
126,75
117,72
112,71
109,72
108,70
113,71
114,67
113,72
116,77
119,76
114,76
114,73
117,70
119,65
114,66
108,61
104,59
98,57
93,59
89,61
98,60
99,56
96,65
89,70
90,62
92,63
92,57
92,59
94,59
91,58
92,61
90,61
87,68
86,72
94,71
92,72
90,68
94,64
97,68
106,70
102,70
103,69
99,63
98,65
95,68
95,70
99,69
94,70
96,70
96,67
90,70
94,68
93,69
97,78
100,74
105,74
99,69
96,66
97,61
96,63
95,67
91,67
85,64
86,65
87,65
86,67
91,65
89,66
92,69
81,69
81,68
79,71
80,72
81,73
80,72
80,71
84,73
84,75
84,79
86,78
94,73
93,71
100,68
100,60
102,64
105,60
106,60
110,55
119,56
129,55
126,56
121,56
129,54
128,56
121,56
124,56
132,52
132,54
132,57
132,53
124,52
116,49
120,49
119,47
116,47
115,46
119,44
120,44
118,44
117,42
126,42
129,43
130,44
133,44
132,43
125,41
123,42
117,43
123,40
122,42
131,39
130,40
135,38
137,38
135,39
131,42
127,47
126,42
126,48
120,47
124,42
124,41
126,39
122,40
121,37
125,40
127,38
132,40
135,36
138,36
137,33
137,33
132,34
138,36
147,34
149,37
149,32
150,32
161,31
155,29
161,30
153,30
138,34
146,34
140,36
155,39
144,40
153,37
154,38
149,36
156,36
157,34
152,36
152,34
150,34
155,35
153,31
156,31
151,30
145,28
144,31
144,32
141,32
136,34
139,36
143,33
140,33
138,34
137,31
132,35
135,38
135,38
127,42
124,38
128,39
133,40
138,39
141,41
139,44
130,44
128,46
129,50
122,51
120,53
121,52
121,52
119,48
120,50
122,48
118,54
117,53
119,54
112,50
111,46
111,47
111,50
110,50
110,54
103,53
99,55
95,54
94,56
95,54
96,56
98,57
102,53
105,52
101,50
107,50
102,50
106,51
104,49
109,49
105,49
103,51
104,50
99,54
97,54
92,57
99,57
100,56
97,55
103,55
105,55
110,50
105,45
107,45
102,49
99,51
103,46
104,50
107,49
108,51
104,49
103,48
110,43
109,42
107,42
110,41
106,43
107,42
109,47
114,45
114,44
112,45
113,44
121,43
120,46
120,45
125,44
124,44
127,43
127,48
123,47
126,47
130,47
125,46
129,48
133,46
137,50
136,50
140,50
140,52
126,49
125,51
116,47
111,48
110,47
107,43
108,41
107,42
108,44
109,41
112,42
117,45
115,48
115,50
115,51
123,49
127,52
131,48
127,51
129,52
132,55
123,56
125,61
124,66
124,69
125,61
122,60
121,63
118,64
115,64
123,63
122,61
126,59
130,59
136,62
129,58
125,66
123,67
124,69
118,70
120,70
126,68
131,67
136,71
139,70
145,72
146,73
145,78
144,71
148,71
151,74
146,70
145,70
144,68
141,68
140,69
144,65
148,65
142,67
143,64
147,63
146,61
140,67
141,67
141,67
147,59
142,54
137,58
133,52
127,54
125,54
120,56
123,54
121,48
116,50
126,48
132,45
128,48
126,43
118,41
117,45
122,43
122,40
124,36
121,37
121,35
132,33
140,33
148,32
143,33
145,29
150,30
156,30
160,32
163,27
164,30
168,30
159,28
163,28
161,26
149,26
149,25
145,26
146,28
144,28
147,30
151,32
154,28
157,28
160,30
168,34
172,37
177,36
173,33
176,34
179,35
185,35
184,35
193,34
187,36
188,35
196,36
200,36
206,34
198,35
194,37
192,39
201,36
200,40
201,39
191,40
207,42
203,44
199,44
193,39
203,41
204,36
205,35
196,34
