wild_count,mutant_count
150,50
148,54
160,56
156,54
158,53
159,52
164,50
171,48
163,50
163,50
162,56
154,54
155,55
161,60
163,61
158,66
162,59
160,55
161,56
163,59
161,63
169,67
159,66
161,72
156,67
151,68
156,71
155,75
154,80
155,75
158,83
160,82
158,77
155,82
153,85
152,88
156,88
154,91
148,89
147,91
143,90
145,93
149,93
155,90
150,86
156,81
158,75
156,78
154,70
153,68
143,73
148,78
142,77
140,80
142,73
135,69
145,67
150,70
154,77
156,76
152,79
146,75
151,76
145,73
139,67
139,67
143,64
151,64
153,64
162,63
152,54
150,56
149,55
151,58
150,56
153,58
155,59
158,63
159,64
171,60
169,60
172,55
166,56
175,56
185,55
193,54
191,58
193,57
190,52
186,52
190,51
187,52
173,49
169,50
175,52
178,49
177,52
177,51
184,49
186,48
191,47
191,46
195,50
190,53
188,55
188,55
191,54
194,51
193,46
186,47
188,46
188,50
192,46
196,47
185,46
180,49
182,50
189,51
190,52
192,55
182,55
188,52
184,52
180,49
171,48
173,48
180,49
185,48
184,47
176,45
176,46
181,47
183,50
182,52
189,51
177,49
174,48
180,46
179,49
171,49
173,50
169,53
178,54
180,56
184,54
188,55
186,55
183,61
178,53
184,57
190,61
184,60
179,63
180,59
189,61
189,60
179,53
170,57
178,59
176,60
179,66
184,65
180,65
189,62
189,62
189,60
180,60
180,56
176,52
185,50
201,47
202,49
195,48
204,47
202,47
192,49
191,48
193,52
190,55
194,54
198,51
189,45
192,48
192,48
188,48
191,50
193,57
186,61
186,63
185,66
174,69
175,70
178,69
168,67
172,66
167,63
175,66
172,66
167,67
170,63
175,63
175,65
175,64
167,64
173,66
177,61
192,59
184,52
177,46
176,45
173,47
179,46
173,45
179,42
186,41
189,41
186,42
191,43
181,39
173,36
171,31
172,30
171,34
176,35
176,36
165,36
167,42
166,43
164,48
162,45
173,48
171,51
182,52
179,55
185,59
177,57
175,52
179,47
178,47
167,45
167,46
177,47
176,51
171,52
174,50
177,48
175,45
171,45
174,40
181,36
190,33
192,30
187,31
194,30
194,29
183,31
185,33
194,32
187,31
189,30
179,30
170,28
166,25
176,23
175,17
183,18
176,17
173,20
167,17
160,18
155,19
155,16
149,14
152,14
149,12
156,11
155,8
157,9
154,11
153,11
142,12
141,11
140,11
144,11
142,11
138,11
141,10
141,9
146,10
145,11
147,12
142,13
145,12
145,13
152,12
150,10
164,10
162,9
159,9
152,8
151,6
157,7
152,6
153,5
157,4
161,4
157,3
154,3
158,4
165,3
158,3
157,4
155,4
160,5
158,5
152,4
154,3
157,3
162,3
169,3
166,4
159,2
158,2
157,2
148,2
149,2
151,2
168,2
172,2
170,2
168,1
169,1
170,0
174,0
166,0
161,0
156,0
161,0
156,0
160,0
162,0
164,0
155,0
152,0
155,0
151,0
152,0
151,0
150,0
153,0
157,0
161,0
167,0
171,0
166,0
162,0
156,0
152,0
150,0
155,0
159,0
152,0
159,0
158,0
158,0
149,0
151,0
154,0
153,0
150,0
156,0
155,0
154,0
159,0
163,0
162,0
165,0
158,0
153,0
153,0
156,0
152,0
152,0
158,0
153,0
151,0
153,0
152,0
149,0
151,0
149,0
151,0
153,0
150,0
151,0
153,0
164,0
161,0
165,0
172,0
180,0
187,0
170,0
174,0
167,0
169,0
167,0
170,0
171,0
174,0
