wild_count,mutant_count
150,50
151,49
149,49
154,50
147,53
154,55
150,57
158,60
163,59
157,58
155,60
154,56
156,51
152,51
153,51
153,48
154,48
154,51
156,47
157,48
158,49
156,40
152,39
154,42
155,46
147,46
144,45
147,43
134,41
132,40
126,38
127,40
124,36
123,35
120,33
119,31
122,30
121,28
125,26
128,23
140,24
140,28
140,30
138,30
146,30
146,29
146,31
148,28
154,27
161,30
165,28
158,26
158,25
170,22
169,21
169,22
179,24
179,24
175,24
179,26
168,29
164,26
172,29
175,28
178,32
179,33
178,31
183,26
185,30
201,29
198,30
200,25
196,22
204,24
202,19
206,20
213,23
208,24
207,23
203,20
190,25
189,25
193,28
196,32
196,36
202,36
206,39
210,37
215,34
212,33
206,33
206,38
209,40
202,36
211,34
216,33
215,36
214,35
209,36
205,36
191,37
195,35
188,38
186,41
189,39
185,39
183,39
191,41
193,36
190,39
187,38
184,39
188,42
188,40
193,38
196,34
200,33
194,36
188,39
183,37
180,38
180,37
169,41
161,45
157,45
160,45
158,45
165,46
166,45
170,46
176,42
171,40
165,40
155,39
160,37
160,37
155,36
155,36
157,39
163,41
163,42
164,45
160,47
171,45
180,49
176,45
167,47
165,47
173,51
173,52
170,51
170,48
170,46
171,48
166,51
166,51
172,56
172,52
175,50
171,50
170,51
172,52
177,52
184,52
191,56
188,54
190,52
190,50
185,54
187,48
179,47
172,46
188,48
185,51
177,51
178,52
177,49
187,51
183,53
191,55
198,53
190,54
191,53
186,55
174,57
177,58
189,61
182,64
180,67
186,64
177,67
177,74
170,76
172,70
176,72
168,73
172,77
175,76
181,69
178,69
174,59
165,59
164,58
168,61
165,52
165,53
169,52
169,53
169,51
170,55
164,53
171,51
173,55
165,50
159,55
163,54
157,49
156,46
161,43
164,42
168,43
169,43
172,43
168,43
164,43
161,44
163,45
160,42
157,41
158,41
176,39
179,42
176,41
176,39
169,42
168,42
175,45
179,43
175,44
180,38
179,36
185,40
187,41
186,41
188,41
190,34
193,33
202,36
199,36
205,35
201,34
191,32
195,31
193,35
189,34
193,32
199,30
203,28
210,26
210,25
209,26
218,28
215,29
212,30
201,29
193,28
199,27
195,28
203,27
195,29
199,23
191,19
191,18
191,18
190,18
187,17
186,19
183,20
189,20
192,19
193,21
189,22
191,26
188,27
192,27
194,28
197,27
196,27
194,27
194,29
188,34
190,36
184,34
187,35
185,38
190,35
196,35
201,40
201,39
195,36
195,35
189,35
190,32
192,38
194,38
196,39
184,45
186,46
187,46
186,47
185,48
184,49
174,51
160,53
174,59
168,57
168,60
173,56
171,56
170,55
171,58
166,60
161,59
156,55
152,53
154,51
153,53
160,51
167,54
166,59
174,63
182,65
184,65
185,66
176,61
183,63
186,61
187,57
181,57
187,51
184,49
180,52
187,52
183,47
184,44
185,44
171,46
168,50
160,53
158,58
157,59
152,64
148,68
140,60
143,61
139,61
139,63
143,64
152,65
155,67
161,70
160,74
163,81
164,80
159,75
166,75
172,76
173,76
171,80
171,80
168,77
166,77
164,74
166,68
168,67
162,68
161,64
157,60
154,59
154,61
153,62
162,54
164,57
162,55
161,55
164,52
164,57
163,56
166,61
175,63
176,63
174,60
169,62
178,59
173,58
169,52
160,47
164,44
167,39
164,41
167,38
162,37
155,31
162,29
153,29
153,28
148,26
149,26
146,25
149,24
152,26
149,23
147,22
150,23
153,23
146,22
146,21
148,21
153,21
156,23
152,24
156,24
151,24
146,27
141,31
143,34
138,32
141,32
136,30
133,27
134,27
139,26
136,25
129,28
122,29
121,28
124,26
126,27
130,26
129,26
133,28
134,28
131,31
140,27
148,28
148,33
154,32
159,32
163,33
161,32
164,35
163,35
161,38
160,41
160,38
156,37
156,37
147,37
146,43
140,46
142,46
140,45
137,45
136,47
138,51
144,58
145,62
146,61
151,60
150,58
158,57
155,50
161,55
160,53
164,48
168,45
169,47
169,48
177,47
181,49
181,50
176,49
177,46
178,48
175,50
180,50
176,52
192,50
191,46
180,44
175,43
178,43
176,43
163,40
153,38
152,35
148,32
149,31
150,34
147,37
142,37
138,37
141,34
139,35
135,37
135,37
142,38
147,38
146,41
149,42
154,47
157,50
149,53
146,51
149,49
152,49
150,49
148,51
151,50
155,53
148,49
138,47
139,43
142,38
144,40
143,45
142,45
142,45
156,41
152,39
148,38
145,37
145,39
144,38
139,37
133,40
132,42
134,40
133,45
128,44
127,43
135,45
136,46
139,43
141,48
141,53
142,49
132,51
136,50
139,50
142,55
143,60
151,62
147,70
154,71
154,65
154,66
155,68
149,68
149,67
151,57
152,57
149,63
145,62
146,64
144,67
151,66
