wild_count,mutant_count
150,50
144,51
151,52
149,56
144,57
147,55
142,54
138,58
141,56
143,59
144,54
137,53
133,48
128,45
126,47
132,45
129,45
124,45
123,46
119,45
122,47
122,47
121,47
119,52
126,56
134,57
134,60
129,57
123,56
123,61
120,58
123,55
124,57
128,57
134,53
130,50
137,49
141,54
138,51
136,52
144,50
144,45
145,41
143,35
145,35
143,36
139,33
143,35
150,34
152,31
151,29
148,26
144,26
144,25
144,24
138,22
135,26
130,25
142,27
140,27
128,29
128,28
131,31
129,28
139,27
144,27
136,30
149,32
153,34
155,32
156,31
157,28
153,26
151,27
152,30
162,29
155,32
153,35
156,36
167,34
171,34
171,37
169,35
170,30
173,30
176,34
171,33
177,34
176,39
182,42
179,46
185,47
183,47
185,46
194,49
192,49
181,46
181,47
186,52
190,54
196,53
185,55
186,52
178,52
185,52
181,49
182,50
181,51
173,53
174,54
179,54
186,58
178,57
183,62
178,65
173,65
177,70
171,71
172,70
178,69
178,67
174,71
172,69
169,67
167,70
167,71
161,69
163,67
174,69
176,73
170,73
167,70
159,71
158,69
156,67
155,68
147,67
158,70
162,68
164,67
163,65
169,65
168,64
165,64
156,69
161,71
162,77
162,76
164,75
161,74
164,73
165,71
162,63
157,59
145,62
140,62
135,58
151,57
154,61
163,60
167,62
165,62
169,63
167,63
164,61
161,66
160,61
154,61
157,63
158,69
161,71
157,73
158,72
161,71
151,70
167,73
163,71
153,65
157,65
150,65
152,67
152,69
156,75
156,70
155,60
150,60
153,64
150,66
155,65
167,68
158,69
157,73
157,66
152,66
154,64
147,61
138,61
137,62
137,61
137,61
145,58
137,55
139,52
146,48
155,51
154,56
160,53
163,52
162,53
160,60
159,62
149,63
152,62
152,60
154,59
157,59
165,60
152,60
148,60
156,58
152,52
149,58
145,58
154,55
155,58
155,56
159,53
157,60
150,61
149,51
154,53
155,56
158,52
153,52
149,49
143,45
143,50
140,47
143,51
151,51
138,48
144,47
145,47
141,52
148,56
153,61
160,62
162,62
164,63
161,64
157,66
157,61
158,61
164,57
169,55
166,57
168,58
165,58
162,60
169,61
163,62
157,67
152,63
148,68
145,60
151,60
144,63
140,55
134,60
137,51
134,48
135,48
137,49
135,50
134,47
129,46
134,44
129,42
133,43
126,44
125,42
120,38
113,38
115,38
117,37
118,41
117,37
124,37
122,39
119,40
119,40
117,35
120,35
123,35
123,35
128,34
127,35
124,36
120,39
116,37
126,36
127,32
128,33
134,34
132,34
137,32
129,33
122,32
118,32
120,33
120,30
121,32
124,29
129,31
129,27
124,28
129,29
130,32
136,28
132,30
127,30
133,31
130,30
132,27
132,27
142,27
141,28
145,30
154,30
164,30
172,31
176,31
175,32
185,30
189,26
192,26
191,27
192,29
196,29
193,33
194,31
182,31
181,29
187,28
187,31
185,34
186,38
179,41
177,51
185,55
189,57
189,53
189,51
193,56
189,54
181,58
185,61
188,59
187,62
182,61
183,62
179,60
174,62
171,61
172,62
182,64
166,66
161,62
167,61
161,56
170,58
162,62
156,63
161,59
160,53
158,53
156,52
153,53
142,54
132,52
124,53
125,54
127,54
127,52
120,50
121,50
118,49
119,46
117,51
116,48
118,51
115,52
113,51
112,52
115,50
113,43
113,45
109,41
112,40
112,41
108,46
105,46
111,44
114,46
114,46
117,48
121,51
118,52
120,53
119,54
116,52
110,52
109,55
110,57
116,55
110,56
104,56
109,56
105,57
116,57
116,56
112,59
115,53
118,51
112,53
118,52
117,53
121,48
118,48
122,49
131,53
131,55
131,61
131,64
135,63
146,64
141,64
147,64
145,64
147,66
151,64
145,66
149,63
144,72
151,69
149,65
146,64
153,63
149,66
147,67
147,68
146,69
153,67
148,67
144,65
143,71
147,71
145,73
148,70
152,68
158,63
151,60
157,57
160,55
155,56
160,51
164,47
169,42
162,42
166,46
170,44
178,47
180,49
171,47
162,50
154,49
151,47
152,50
159,51
161,54
160,56
159,59
158,62
154,63
155,59
154,55
153,57
147,57
151,61
161,61
160,56
158,53
158,53
153,52
164,49
176,45
172,48
170,51
162,54
165,54
162,57
167,56
173,59
173,64
175,66
176,66
174,67
176,74
171,74
173,72
172,74
171,76
169,80
163,73
160,67
169,65
175,61
171,57
173,56
171,59
171,59
162,56
162,55
160,52
159,51
159,52
148,54
147,57
145,55
144,56
142,53
148,54
148,49
149,41
152,44
151,45
145,43
144,43
139,44
140,42
141,49
138,49
137,52
137,54
140,55
143,54
138,54
140,52
134,53
130,58
132,53
129,53
129,53
131,52
128,52
132,53
130,52
132,47
123,47
127,45
123,44
128,52
125,49
121,50
116,47
112,50
114,54
117,57
118,58
114,57
114,55
112,55
115,58
116,57
114,59
116,62
112,61
114,56
115,58
113,55
110,53
115,55
117,60
120,59
121,59
124,60
131,58
131,61
134,60
140,62
143,61
142,59
133,55
127,52
119,52
110,54
111,47
115,48
121,47
126,47
130,53
129,52
125,55
130,51
127,49
122,56
123,54
128,47
134,46
142,52
141,52
143,56
144,61
136,64
133,65
126,62
127,61
128,60
126,61
120,66
112,67
114,66
118,66
113,68
114,67
120,64
119,62
117,63
110,63
116,69
114,68
111,70
110,67
106,61
107,59
116,65
113,62
114,66
109,61
111,63
111,60
110,60
109,53
109,47
110,50
110,49
105,50
105,45
104,46
107,48
105,52
97,53
103,50
104,47
106,47
108,49
108,55
101,55
99,52
98,55
102,56
103,52
104,51
103,53
104,52
103,52
102,52
106,50
100,51
100,51
101,58
105,56
103,66
98,72
100,69
109,66
114,68
110,68
109,72
109,76
112,81
115,84
104,80
102,75
96,74
90,76
89,77
91,81
94,80
94,79
96,81
99,83
100,81
103,85
101,81
103,78
109,75
108,76
110,81
109,79
113,79
107,78
112,70
106,71
98,74
97,72
96,71
95,71
94,73
99,73
102,73
103,72
105,73
102,73
106,73
109,75
108,70
112,73
109,74
106,73
109,71
102,75
99,77
97,78
99,81
96,81
99,80
98,80
104,82
101,89
104,89
110,87
109,89
111,93
109,105
107,104
105,100
112,94
109,96
105,98
104,105
105,111
101,112
102,106
107,105
110,104
105,104
94,99
91,104
87,105
83,109
82,108
75,111
73,110
73,107
73,109
76,114
79,108
77,110
74,112
75,113
77,114
74,109
71,112
71,113
70,116
70,118
70,124
67,133
70,127
68,127
65,120
65,122
68,117
70,122
65,120
68,113
65,108
68,104
69,98
69,96
71,95
73,99
66,103
68,109
67,107
69,107
71,105
70,102
65,101
71,105
69,106
69,106
70,104
67,107
64,111
65,113
72,111
80,105
83,103
85,105
89,104
90,106
86,108
86,110
78,111
78,112
83,111
81,105
81,111
84,118
79,116
78,114
86,113
86,108
84,110
87,111
88,113
81,112
74,112
68,117
69,113
70,113
67,112
63,109
61,106
62,103
66,98
65,100
70,104
71,101
69,98
66,94
67,93
69,98
71,92
67,91
71,96
72,96
69,93
72,92
69,94
65,96
60,95
58,93
56,95
58,97
60,97
57,102
57,100
59,96
59,100
56,101
58,102
60,105
59,106
56,107
58,104
57,103
57,100
58,105
59,102
61,105
56,104
58,108
58,105
64,104
63,100
60,94
61,92
60,93
59,93
63,91
63,92
63,93
68,91
69,96
73,96
73,90
76,90
76,85
71,87
68,92
66,93
64,99
65,98
66,97
68,99
64,97
62,103
65,105
61,110
61,118
65,123
62,124
61,131
53,128
53,128
52,124
51,127
50,127
52,124
50,122
49,113
49,111
47,112
46,108
43,109
47,107
48,108
51,108
43,110
44,108
44,107
40,113
42,114
45,116
42,122
43,128
42,127
45,134
44,137
44,145
46,146
48,145
47,135
47,128
50,124
55,125
54,125
59,123
63,125
67,123
69,122
68,118
70,120
65,122
68,124
70,127
67,130
66,140
63,137
64,135
67,143
65,145
56,142
56,140
55,139
53,140
53,148
55,148
59,152
59,147
60,150
60,146
60,140
59,138
64,140
62,133
60,143
