wild_count,mutant_count
150,50
147,54
149,54
149,55
158,50
159,53
162,51
171,51
172,54
169,49
166,44
166,46
159,43
161,41
162,41
167,39
173,40
188,35
187,36
186,39
191,37
190,33
187,28
192,28
194,25
193,23
198,22
201,22
194,23
192,23
206,23
205,23
197,21
199,21
202,21
208,22
204,24
203,25
209,27
218,28
221,28
216,30
213,26
209,26
211,27
215,26
212,30
206,31
202,31
201,31
198,31
208,35
202,33
197,30
200,32
201,30
200,29
197,30
198,28
194,25
183,25
184,26
183,27
181,29
180,30
172,29
171,27
176,25
176,26
170,25
165,20
161,18
157,18
164,20
173,21
174,23
182,23
182,22
182,23
184,25
187,29
191,30
194,32
198,33
197,32
198,33
206,35
210,39
214,35
211,38
208,33
211,34
204,32
212,33
207,32
202,30
203,28
192,30
193,24
192,22
188,21
185,25
192,24
185,22
177,20
174,20
177,18
181,15
177,16
168,17
167,16
170,16
170,15
176,16
175,15
175,15
177,14
171,15
173,16
171,15
168,15
165,16
164,16
168,15
163,14
172,12
161,12
166,14
162,14
169,14
166,12
169,13
173,12
169,10
167,7
173,7
179,7
184,7
172,7
172,6
183,5
185,6
184,6
184,4
169,4
171,4
176,4
179,3
178,4
168,5
170,4
163,4
156,6
152,6
156,6
151,5
150,4
149,4
146,5
147,4
152,4
146,4
146,5
148,4
147,4
151,5
157,5
160,5
157,5
166,7
162,7
167,8
165,9
169,9
175,9
174,8
178,8
183,8
184,9
180,10
173,10
169,11
173,10
174,9
178,8
180,8
187,8
183,7
185,6
180,6
180,7
171,7
177,8
174,10
175,10
176,9
173,8
170,6
168,6
168,8
169,9
170,11
179,12
179,12
175,12
177,9
178,9
176,9
177,9
178,10
180,11
189,10
187,10
180,9
175,8
171,9
162,9
163,9
168,7
165,8
170,11
162,10
162,12
165,10
163,8
159,7
145,6
147,6
146,5
149,5
150,5
149,4
156,4
154,4
162,3
162,3
168,3
170,3
175,3
174,2
167,2
161,2
159,2
162,0
170,0
161,0
164,0
167,0
166,0
168,0
162,0
153,0
157,0
159,0
156,0
150,0
157,0
162,0
166,0
170,0
183,0
192,0
201,0
204,0
205,0
198,0
200,0
212,0
210,0
218,0
221,0
225,0
212,0
210,0
214,0
211,0
212,0
210,0
211,0
201,0
200,0
204,0
201,0
198,0
198,0
196,0
193,0
187,0
180,0
178,0
181,0
181,0
180,0
172,0
172,0
166,0
166,0
168,0
155,0
160,0
163,0
164,0
162,0
161,0
171,0
181,0
177,0
174,0
170,0
173,0
183,0
183,0
182,0
176,0
187,0
190,0
201,0
199,0
204,0
210,0
211,0
213,0
204,0
203,0
201,0
204,0
224,0
225,0
231,0
230,0
220,0
231,0
227,0
228,0
242,0
245,0
244,0
237,0
228,0
221,0
216,0
215,0
219,0
214,0
214,0
212,0
209,0
206,0
214,0
206,0
200,0
205,0
208,0
215,0
229,0
232,0
229,0
230,0
236,0
241,0
236,0
230,0
235,0
230,0
232,0
229,0
237,0
230,0
231,0
239,0
246,0
246,0
250,0
249,0
248,0
250,0
243,0
240,0
249,0
249,0
248,0
250,0
248,0
235,0
224,0
230,0
240,0
245,0
241,0
236,0
239,0
239,0
241,0
243,0
241,0
228,0
241,0
232,0
237,0
224,0
229,0
225,0
227,0
244,0
245,0
241,0
249,0
250,0
246,0
242,0
242,0
235,0
242,0
234,0
243,0
242,0
228,0
232,0
220,0
203,0
194,0
190,0
195,0
194,0
197,0
190,0
186,0
180,0
193,0
195,0
201,0
199,0
209,0
197,0
193,0
197,0
202,0
200,0
192,0
186,0
176,0
177,0
174,0
180,0
186,0
191,0
190,0
190,0
186,0
188,0
197,0
188,0
192,0
191,0
187,0
185,0
187,0
185,0
183,0
186,0
188,0
197,0
199,0
203,0
199,0
199,0
198,0
207,0
205,0
215,0
212,0
211,0
206,0
211,0
214,0
214,0
220,0
216,0
208,0
214,0
227,0
222,0
220,0
219,0
212,0
214,0
211,0
203,0
194,0
188,0
193,0
196,0
203,0
210,0
205,0
205,0
199,0
203,0
206,0
210,0
212,0
208,0
207,0
214,0
220,0
217,0
207,0
212,0
208,0
217,0
225,0
224,0
228,0
232,0
232,0
236,0
235,0
235,0
239,0
244,0
246,0
249,0
243,0
246,0
247,0
248,0
246,0
248,0
248,0
244,0
239,0
242,0
248,0
250,0
244,0
244,0
250,0
247,0
244,0
240,0
234,0
243,0
250,0
247,0
243,0
248,0
247,0
242,0
236,0
236,0
228,0
222,0
221,0
216,0
211,0
220,0
222,0
221,0
220,0
230,0
243,0
250,0
247,0
247,0
245,0
239,0
239,0
244,0
246,0
247,0
247,0
237,0
235,0
236,0
231,0
233,0
230,0
236,0
236,0
246,0
248,0
250,0
242,0
235,0
240,0
249,0
239,0
232,0
231,0
229,0
231,0
232,0
237,0
227,0
221,0
226,0
231,0
239,0
237,0
241,0
243,0
244,0
247,0
248,0
249,0
250,0
237,0
241,0
240,0
239,0
233,0
243,0
242,0
242,0
246,0
244,0
232,0
233,0
230,0
218,0
223,0
216,0
217,0
214,0
213,0
210,0
218,0
227,0
229,0
227,0
234,0
224,0
214,0
215,0
219,0
228,0
227,0
234,0
230,0
224,0
222,0
219,0
223,0
227,0
228,0
222,0
225,0
225,0
220,0
231,0
244,0
233,0
235,0
232,0
231,0
228,0
226,0
226,0
226,0
232,0
232,0
213,0
208,0
217,0
215,0
215,0
219,0
210,0
200,0
196,0
184,0
187,0
188,0
182,0
187,0
183,0
182,0
185,0
176,0
187,0
181,0
177,0
178,0
178,0
178,0
164,0
170,0
174,0
178,0
167,0
164,0
159,0
161,0
155,0
152,0
155,0
154,0
157,0
162,0
156,0
163,0
166,0
157,0
166,0
170,0
165,0
173,0
171,0
182,0
185,0
179,0
177,0
177,0
170,0
172,0
163,0
161,0
164,0
161,0
162,0
165,0
174,0
171,0
161,0
164,0
167,0
155,0
159,0
159,0
157,0
151,0
150,0
156,0
157,0
155,0
162,0
170,0
168,0
150,0
151,0
154,0
150,0
151,0
151,0
156,0
159,0
154,0
159,0
163,0
168,0
166,0
165,0
167,0
166,0
158,0
165,0
175,0
172,0
172,0
168,0
169,0
167,0
162,0
170,0
170,0
165,0
170,0
164,0
163,0
163,0
156,0
163,0
158,0
154,0
157,0
151,0
155,0
153,0
159,0
162,0
161,0
158,0
156,0
152,0
153,0
152,0
151,0
156,0
153,0
163,0
164,0
167,0
163,0
172,0
169,0
172,0
174,0
175,0
170,0
171,0
167,0
164,0
161,0
157,0
168,0
166,0
168,0
166,0
173,0
172,0
166,0
164,0
163,0
162,0
156,0
153,0
153,0
151,0
153,0
151,0
163,0
168,0
177,0
170,0
171,0
168,0
164,0
168,0
175,0
173,0
168,0
170,0
160,0
156,0
152,0
151,0
156,0
160,0
163,0
162,0
157,0
160,0
156,0
153,0
151,0
154,0
159,0
152,0
157,0
157,0
154,0
155,0
152,0
150,0
151,0
151,0
156,0
165,0
160,0
157,0
158,0
155,0
154,0
154,0
151,0
153,0
151,0
156,0
165,0
162,0
167,0
173,0
175,0
181,0
188,0
188,0
184,0
190,0
186,0
182,0
177,0
185,0
183,0
184,0
180,0
177,0
184,0
186,0
191,0
184,0
174,0
163,0
158,0
157,0
157,0
161,0
165,0
163,0
168,0
165,0
164,0
168,0
175,0
181,0
182,0
191,0
203,0
199,0
199,0
202,0
201,0
208,0
217,0
227,0
226,0
235,0
237,0
239,0
233,0
236,0
231,0
225,0
216,0
214,0
205,0
207,0
196,0
193,0
186,0
186,0
187,0
185,0
174,0
172,0
171,0
170,0
174,0
161,0
168,0
168,0
169,0
159,0
160,0
162,0
157,0
155,0
152,0
155,0
151,0
154,0
156,0
162,0
158,0
161,0
161,0
157,0
152,0
151,0
152,0
155,0
