wild_count,mutant_count
150,50
162,47
167,45
181,38
185,40
186,41
184,41
183,42
187,43
194,48
183,47
191,53
193,54
191,54
196,53
194,51
192,49
197,50
180,51
182,52
184,57
187,57
186,59
188,62
185,65
187,63
185,64
175,65
179,67
182,67
177,62
178,60
180,56
176,57
174,55
176,54
174,56
179,59
181,62
181,56
174,54
170,50
188,50
196,46
192,46
187,47
182,42
176,45
173,43
176,38
174,38
173,36
173,42
177,44
168,47
165,46
166,44
166,41
165,45
159,47
160,46
164,44
162,47
162,46
173,49
170,55
168,59
174,62
183,62
183,60
175,56
184,59
185,58
190,52
181,48
181,48
178,48
173,46
174,48
179,48
177,46
175,46
186,41
178,43
186,50
186,47
191,49
195,49
194,54
195,49
189,53
190,56
187,59
188,58
193,55
182,58
177,57
175,60
175,58
175,58
177,58
186,58
174,52
173,52
175,51
177,48
176,47
179,46
178,46
177,46
169,45
172,41
173,40
173,40
177,40
188,37
189,35
192,30
190,30
197,26
195,25
188,27
203,28
209,30
212,31
205,32
208,35
203,32
201,29
196,30
192,29
198,34
206,32
203,29
206,31
204,31
218,32
218,31
209,29
218,30
218,31
211,35
211,36
210,34
212,37
208,40
201,38
202,35
203,35
210,36
209,34
213,36
201,35
201,31
193,32
205,30
212,31
215,29
211,32
209,29
205,32
201,29
195,27
197,26
191,24
185,22
178,22
176,22
179,22
175,24
172,24
180,27
172,30
169,30
178,25
179,23
182,23
185,22
187,22
183,21
183,18
188,20
186,21
176,24
166,21
176,19
177,20
170,18
171,18
178,17
170,17
174,15
173,13
167,14
169,13
161,13
162,14
159,13
172,12
180,13
172,12
167,12
160,14
163,14
171,12
168,12
171,12
168,11
178,13
178,12
176,13
179,12
182,10
180,11
182,12
180,12
182,16
187,16
195,14
197,14
199,13
202,13
205,15
211,13
209,12
219,12
233,13
233,14
226,14
230,14
233,14
226,13
235,13
234,11
238,11
237,10
232,9
236,9
233,10
235,10
234,9
227,11
238,12
235,12
237,12
230,12
229,12
228,12
220,14
218,15
214,15
211,15
214,15
218,12
226,12
224,12
220,11
217,12
216,11
221,11
225,12
221,12
229,9
221,10
221,13
221,13
229,15
234,14
226,13
221,16
205,17
206,20
206,20
206,21
216,23
221,21
213,20
212,18
210,18
208,16
208,15
207,17
207,17
206,17
205,16
211,15
210,18
205,21
201,24
202,26
194,26
202,24
203,23
198,24
201,25
198,29
200,30
196,31
194,32
188,30
176,30
180,32
185,33
190,31
194,30
188,27
186,27
183,30
183,26
180,27
187,27
182,26
181,27
181,27
178,26
176,27
171,28
163,27
154,27
163,28
164,31
168,29
170,27
178,26
171,27
175,24
179,26
179,22
177,28
184,30
190,32
188,31
182,32
183,27
194,28
188,27
179,27
175,31
181,34
171,36
169,32
172,30
164,31
154,34
162,33
171,29
162,27
163,28
164,29
161,34
171,34
171,35
168,36
177,38
178,37
176,39
177,35
174,36
162,37
161,35
157,36
156,37
164,34
169,31
172,31
166,32
170,32
174,31
174,31
168,34
167,35
171,33
171,35
173,36
173,37
160,35
156,34
147,36
140,35
136,36
142,33
149,31
150,30
145,30
147,32
144,33
142,30
142,29
142,28
140,26
138,28
127,24
124,27
129,28
137,27
144,27
148,25
151,24
154,23
155,24
157,25
154,24
143,22
136,25
136,26
133,25
131,24
137,26
143,25
147,26
136,26
133,25
132,27
126,28
134,28
135,28
133,27
134,29
136,30
131,31
126,34
117,34
116,35
122,36
122,38
117,38
115,39
124,42
129,41
129,43
131,44
128,43
130,43
126,45
121,40
128,38
131,41
132,42
139,38
138,37
130,35
130,32
132,32
139,32
145,31
142,31
139,27
138,27
128,28
126,32
123,33
125,34
117,35
116,37
120,37
123,36
129,36
127,36
125,35
126,32
125,32
119,34
118,36
128,42
127,43
130,41
123,42
127,39
131,43
136,40
130,36
134,32
136,33
134,33
133,31
131,30
133,31
130,31
131,31
128,31
121,33
125,33
126,31
126,28
123,28
125,27
122,29
130,29
130,31
130,30
130,32
134,32
135,34
138,34
133,34
135,33
135,37
141,37
141,36
130,36
136,37
140,36
141,37
147,37
144,38
140,34
140,35
144,36
138,37
144,37
142,39
145,38
143,38
132,39
132,41
127,38
125,38
124,37
119,38
120,36
119,37
116,37
119,35
122,38
121,41
120,46
121,45
124,46
122,45
116,45
116,44
119,43
121,47
116,47
108,46
106,48
107,53
109,54
110,53
114,55
115,54
118,53
119,54
117,53
118,54
116,53
110,52
108,52
116,50
125,48
124,48
123,44
128,44
125,45
122,43
110,45
106,49
104,51
99,53
100,53
99,54
101,55
102,54
105,53
107,51
100,51
101,53
101,57
104,56
105,59
102,61
104,60
110,63
116,58
123,57
124,56
113,58
116,59
110,57
104,55
106,56
99,52
95,56
93,59
90,61
91,59
98,56
102,53
100,52
103,51
104,48
103,50
103,51
106,48
104,47
107,47
104,47
102,50
105,49
105,47
113,47
117,48
119,51
121,48
126,51
127,49
123,52
119,57
125,58
125,55
120,56
116,62
119,64
118,67
116,68
126,66
126,73
129,75
136,71
128,76
134,79
145,81
139,89
137,84
132,86
133,87
137,92
137,86
139,85
144,90
143,88
135,94
136,88
139,83
135,85
142,78
140,77
139,73
141,73
148,74
142,79
143,79
137,75
141,75
150,73
148,75
152,73
151,72
154,73
159,76
149,73
160,73
162,74
164,77
167,82
165,85
164,80
160,81
162,72
159,69
169,76
162,73
164,71
164,69
162,68
162,69
154,66
146,70
140,75
136,80
136,80
138,73
136,72
125,69
128,67
121,67
119,75
122,71
117,73
118,68
121,69
121,70
124,70
128,66
120,62
125,61
121,69
117,70
118,72
119,71
119,76
112,84
113,84
115,82
121,82
126,74
122,68
114,66
110,63
117,62
109,65
113,60
115,56
111,55
108,59
108,58
110,54
113,55
117,58
118,57
118,52
120,55
127,53
120,56
118,55
116,55
115,54
117,57
115,50
108,50
107,50
104,48
103,50
102,53
103,51
103,50
108,49
106,48
104,46
100,52
95,55
99,58
98,61
102,62
98,62
95,63
92,66
86,68
83,69
83,70
83,72
88,65
90,67
92,67
87,69
85,65
87,66
90,66
85,68
89,70
90,76
91,82
91,78
94,73
90,74
90,74
98,70
100,73
102,77
102,76
102,77
104,79
104,83
103,87
109,85
106,83
111,76
111,72
119,73
116,72
119,69
123,70
127,72
129,74
125,77
118,77
122,71
119,73
112,71
105,68
107,69
114,70
114,69
111,71
114,77
117,75
121,74
125,69
124,73
124,70
125,70
118,72
113,73
116,78
119,80
122,85
125,87
127,90
126,90
129,90
123,93
125,91
119,96
120,99
122,100
113,98
118,98
124,100
124,103
122,102
124,96
122,97
132,98
133,92
132,97
131,95
127,97
130,89
128,99
130,98
125,104
132,105
134,107
134,106
134,111
137,109
132,109
126,107
127,106
127,102
130,105
123,107
124,103
128,104
122,100
126,99
123,105
125,101
122,107
125,103
127,103
131,94
131,98
129,103
127,109
126,106
129,110
133,109
130,106
129,104
135,101
133,102
138,98
131,96
137,92
139,94
135,92
131,87
134,85
141,84
145,86
142,91
137,85
139,87
140,91
146,88
150,93
153,96
152,97
149,97
151,96
150,94
150,90
146,88
146,88
151,86
144,81
142,84
146,84
138,76
144,81
142,83
142,85
142,78
142,80
140,81
139,76
144,75
150,72
141,73
150,75
144,74
144,80
138,76
133,76
130,80
130,82
134,80
134,83
137,91
138,91
143,96
142,100
139,107
146,104
140,96
136,95
144,93
140,93
137,90
143,89
140,94
141,95
139,91
142,96
149,96
156,93
153,95
152,91
146,95
148,96
153,97
156,91
155,87
159,90
153,88
158,89
155,90
156,85
153,93
159,89
161,88
158,85
157,90
153,87
139,90
143,88
145,92
149,96
150,93
157,87
158,88
164,85
160,82
153,83
156,83
158,82
153,80
153,80
152,80
147,78
159,78
166,80
162,77
165,74
162,75
164,69
161,67
155,63
159,61
