wild_count,mutant_count
150,50
153,51
146,54
144,56
151,53
160,50
151,51
159,50
159,48
148,51
146,50
151,52
147,48
146,57
151,51
143,49
147,50
138,52
138,51
142,46
140,43
136,44
138,45
142,45
138,47
137,46
133,51
131,54
128,51
129,54
122,53
125,55
125,50
120,53
111,55
113,52
109,56
111,56
102,60
104,57
111,58
114,58
120,58
120,60
130,56
128,56
124,52
118,48
117,51
117,51
117,49
111,53
113,50
111,53
113,53
118,52
114,54
112,55
112,51
115,55
117,53
119,53
121,60
113,65
107,67
108,64
108,63
109,63
106,62
112,67
110,68
110,72
107,72
108,72
109,69
107,66
109,67
112,66
109,66
105,61
109,60
118,64
115,61
116,66
114,62
110,63
107,59
108,58
104,57
103,63
110,66
106,66
98,63
98,63
91,63
91,68
90,65
86,67
86,66
85,65
88,66
89,68
94,63
95,55
98,60
93,60
99,60
100,61
103,61
105,62
112,66
104,65
101,70
101,73
102,74
97,71
105,75
105,69
103,70
107,71
111,73
118,71
118,70
114,74
111,72
111,75
113,71
112,72
113,76
112,75
121,80
122,77
116,81
110,79
113,74
112,72
111,67
107,63
109,63
110,65
102,64
95,63
90,65
89,61
91,61
86,65
84,67
90,64
86,66
88,66
87,64
89,67
90,68
88,68
82,71
87,79
89,77
95,71
91,68
93,65
94,67
94,67
95,66
87,65
90,68
90,64
88,68
88,69
86,64
92,69
91,68
98,65
91,69
89,73
93,74
82,69
85,72
84,66
85,67
86,73
85,77
90,79
95,74
99,78
100,78
99,80
91,74
91,73
86,71
87,68
87,65
89,65
88,63
87,65
88,64
85,73
87,68
85,65
87,65
86,72
83,74
89,69
91,69
92,75
89,72
89,68
91,67
98,61
106,61
102,56
102,58
103,64
102,64
96,60
92,60
94,61
91,63
92,63
92,58
89,65
91,66
96,69
97,63
98,64
97,66
97,67
106,64
111,67
109,64
107,67
109,72
114,74
111,74
116,70
111,67
109,65
109,70
106,70
107,71
114,67
114,63
112,63
114,63
127,63
131,64
124,63
122,61
119,59
114,66
125,66
119,69
119,65
118,68
129,69
136,69
133,64
135,60
130,55
130,53
143,52
138,52
146,51
147,52
142,55
142,55
137,58
143,60
136,58
136,60
140,57
135,61
136,64
130,56
136,62
135,63
136,63
130,61
128,58
132,54
127,51
125,50
127,53
122,55
124,54
119,49
124,51
124,53
119,53
129,54
119,56
112,58
112,63
114,69
117,69
112,71
115,75
110,72
105,70
106,76
104,72
106,77
105,74
106,72
106,69
112,68
105,67
101,64
97,62
100,60
94,57
92,58
91,62
86,67
91,69
91,67
93,67
94,64
89,69
90,69
95,69
94,69
100,72
99,73
101,73
97,73
102,73
100,70
102,70
107,71
106,69
111,66
109,65
111,60
110,61
117,58
113,60
115,66
108,63
109,61
105,58
105,56
102,59
99,56
99,52
98,53
104,56
108,59
104,62
100,65
104,65
108,67
106,70
115,75
122,75
120,71
122,69
124,66
122,65
114,68
118,66
