wild_count,mutant_count
150,50
150,46
151,47
158,51
162,50
173,51
176,50
177,50
172,53
174,57
174,52
173,52
173,55
167,55
164,58
160,63
161,62
155,60
153,57
165,60
164,62
160,59
163,62
161,61
165,67
160,61
159,59
152,56
151,57
157,53
154,55
156,49
157,48
159,50
162,47
154,45
145,45
150,48
157,45
155,47
154,45
164,45
168,45
167,41
160,41
165,37
162,37
155,38
159,35
164,35
163,34
160,37
160,32
157,31
156,35
148,38
150,41
148,39
143,37
141,34
130,34
139,38
137,40
138,42
141,42
134,45
132,49
130,46
126,48
120,52
112,56
114,56
107,61
108,65
103,65
106,69
104,69
104,67
105,66
108,71
105,71
106,69
106,69
109,69
110,67
108,62
110,59
107,61
110,61
110,59
116,57
113,60
120,63
119,62
123,68
128,64
129,65
134,60
140,62
140,64
133,65
148,66
146,69
151,68
152,69
141,74
137,72
133,70
138,68
142,65
146,64
142,65
144,68
150,66
147,72
147,69
151,70
147,67
146,64
151,68
151,70
156,68
153,66
155,71
152,72
156,72
158,69
165,63
173,64
180,63
170,58
175,59
172,58
180,65
185,63
182,67
166,67
162,68
159,68
159,72
172,70
176,73
176,73
170,71
163,65
163,62
162,60
164,61
170,59
181,51
179,63
180,61
186,62
183,60
184,59
184,50
186,51
190,51
183,51
183,51
187,54
188,51
186,52
180,54
174,51
176,51
176,54
179,51
171,48
174,48
167,48
163,49
157,46
157,45
155,46
151,45
151,50
154,49
158,50
157,57
165,56
158,61
160,67
160,73
159,75
164,74
159,72
156,72
159,74
157,71
156,74
154,72
160,75
161,74
165,74
171,68
170,71
163,70
157,77
151,74
155,69
154,69
158,69
163,66
167,66
174,68
178,62
172,60
174,61
174,66
178,70
180,68
176,66
175,65
177,70
176,68
179,69
182,68
181,61
182,65
181,65
184,64
180,61
176,62
180,62
181,58
179,60
181,57
185,54
180,55
184,56
188,58
191,56
192,57
187,59
183,56
182,55
173,53
174,52
172,52
168,55
170,55
176,51
175,49
173,52
175,49
173,43
170,43
166,45
162,41
169,39
170,43
173,46
176,44
173,40
170,38
167,39
163,40
160,41
159,42
157,43
150,39
150,37
140,34
143,33
146,32
154,32
163,30
154,30
147,29
142,33
144,32
141,36
140,41
143,39
140,37
138,45
129,45
129,44
130,44
125,41
134,42
135,43
137,41
133,41
134,46
134,46
131,45
133,47
141,44
141,44
130,44
138,44
143,43
146,44
143,46
143,47
145,45
152,44
159,46
156,43
154,45
146,43
148,44
151,42
161,48
154,43
152,43
159,43
