wild_count,mutant_count
150,50
147,50
146,50
155,53
150,56
142,53
139,51
134,52
125,48
121,41
120,38
117,39
117,39
117,38
118,36
116,37
128,36
129,37
130,34
133,33
134,33
130,33
134,30
132,28
135,26
141,27
150,31
154,31
153,31
155,29
155,31
157,27
147,25
140,27
142,29
140,26
139,25
148,28
156,28
155,27
155,27
158,26
157,23
159,21
161,19
160,20
158,21
159,24
162,26
146,23
147,23
151,26
159,25
162,22
158,23
159,23
158,25
167,26
170,28
168,25
165,28
171,28
164,29
171,29
167,28
161,29
157,30
160,33
156,33
158,35
157,33
149,34
161,34
158,33
158,35
155,34
154,35
152,40
157,41
157,39
155,39
154,37
153,40
154,42
149,43
145,48
144,47
147,42
143,42
135,41
140,42
142,38
141,38
146,38
144,36
149,37
153,40
157,37
154,38
157,39
151,40
154,41
165,41
170,42
176,45
171,48
174,47
184,49
191,54
190,54
192,52
196,51
198,51
195,53
193,52
186,58
175,57
171,60
170,57
175,55
183,55
184,57
178,53
175,49
170,43
167,47
160,48
161,50
157,45
151,49
156,48
155,50
153,51
150,51
148,51
151,49
151,49
154,49
150,47
153,49
153,52
144,53
148,53
147,52
141,51
136,50
138,47
139,45
141,43
138,42
141,39
150,36
151,35
156,34
157,36
158,30
163,32
162,34
167,34
172,34
173,36
178,36
176,36
178,34
178,35
185,38
179,37
185,36
185,39
180,41
181,46
180,48
182,44
188,43
189,43
192,44
182,44
196,47
200,47
201,42
206,39
213,37
213,36
203,41
204,41
202,41
203,40
204,39
202,40
212,37
210,35
212,36
215,35
208,34
211,32
212,31
208,34
214,36
211,33
209,38
207,40
207,38
212,37
214,35
210,31
208,33
208,35
215,35
214,36
212,36
213,35
213,34
211,35
201,37
200,43
203,41
207,42
204,45
201,45
196,48
185,52
187,49
185,46
188,47
189,46
188,47
178,44
180,40
188,39
186,42
186,40
182,41
177,38
176,39
179,40
180,36
178,37
176,39
172,43
179,44
174,45
180,44
184,40
181,36
179,38
176,38
171,37
171,38
173,34
180,33
178,32
172,30
174,30
171,33
170,33
171,36
169,36
166,36
168,34
173,37
171,35
168,33
164,32
163,33
160,32
151,28
153,31
153,30
155,32
159,33
170,34
171,35
175,41
172,39
174,36
165,36
165,37
161,43
162,45
164,44
160,46
155,49
154,49
150,49
150,52
149,52
143,49
156,47
154,47
151,46
142,43
141,44
136,47
142,47
142,53
136,51
135,54
135,59
137,61
133,62
143,62
139,63
142,64
137,65
136,66
139,68
135,68
136,67
133,65
137,66
129,64
132,61
135,64
136,64
133,63
122,62
122,60
121,63
119,64
124,67
130,71
133,71
127,73
127,79
124,79
124,80
122,79
119,83
124,81
125,77
123,75
119,73
116,73
117,73
122,73
130,73
134,75
136,73
133,77
133,78
142,77
140,75
148,70
150,67
143,68
141,67
141,70
138,68
134,75
133,73
134,71
133,70
131,68
140,71
144,71
144,74
146,75
147,70
152,74
157,74
158,76
156,78
157,76
157,78
153,79
144,76
138,77
134,71
125,73
127,76
126,77
129,79
130,75
126,79
127,80
130,80
138,78
141,80
137,78
133,85
133,83
129,86
124,88
126,85
120,82
125,81
119,88
121,79
113,82
116,79
112,76
114,77
114,77
118,85
121,76
122,77
129,77
130,74
126,70
121,73
123,72
127,70
136,76
144,78
150,78
143,82
144,78
144,80
148,81
140,83
134,82
131,82
126,84
125,86
126,87
125,86
123,80
121,78
120,84
118,87
120,89
118,97
118,99
117,107
116,103
118,102
120,98
121,94
122,101
119,110
111,111
105,113
101,114
101,118
100,126
106,122
103,128
102,132
100,124
97,118
98,123
99,124
95,130
103,131
106,127
109,129
109,123
110,124
109,119
111,117
109,118
109,114
108,108
109,112
112,110
112,113
111,107
109,97
107,98
108,100
115,101
117,101
118,98
120,100
122,101
126,99
124,100
128,104
129,101
127,101
131,107
135,102
132,103
138,102
137,104
133,95
129,96
135,98
134,102
135,105
134,104
133,103
132,108
134,106
132,102
129,104
125,104
126,109
124,106
127,100
122,102
118,102
115,96
118,89
110,93
107,99
106,102
108,98
110,99
104,104
102,112
102,113
100,117
104,110
106,117
113,118
104,121
93,113
94,107
105,111
105,112
105,114
101,118
104,112
103,113
101,109
97,101
97,107
97,106
90,114
92,108
95,102
98,95
94,93
96,97
100,94
99,92
96,85
91,84
97,90
103,99
103,96
105,96
102,97
109,95
109,93
111,92
109,87
109,85
103,87
102,85
99,90
98,87
97,85
91,87
96,91
95,88
93,91
100,91
103,93
103,94
101,98
101,102
99,95
87,86
82,88
81,87
83,86
87,90
94,93
92,93
91,90
87,88
91,91
94,89
96,90
91,94
92,98
97,109
102,109
104,105
114,101
112,103
103,107
95,110
98,109
106,103
112,100
113,98
112,102
117,106
114,105
107,97
112,98
114,99
111,96
108,93
104,91
107,83
106,82
104,84
106,83
101,83
99,81
100,77
103,80
110,77
107,78
112,78
111,75
116,73
113,73
104,73
105,73
101,71
105,64
101,67
104,73
98,75
91,77
92,78
94,72
94,74
97,77
100,81
99,78
98,84
104,84
104,82
108,71
103,72
101,77
100,78
95,76
98,82
90,78
91,74
89,75
91,73
90,71
93,73
89,72
83,70
84,67
81,69
80,71
87,72
86,69
82,72
84,75
87,73
89,70
91,70
98,74
97,79
98,79
101,81
102,76
99,66
104,73
94,68
97,67
103,68
104,66
107,71
108,72
113,72
107,68
101,64
105,64
111,64
109,68
118,65
114,68
116,72
113,68
114,70
111,70
112,67
106,69
109,69
103,68
100,66
100,67
98,64
98,63
99,63
95,65
95,62
92,64
93,67
101,66
107,70
108,68
106,65
104,61
111,63
106,63
103,65
102,66
103,68
112,71
118,68
118,67
112,75
103,76
99,74
104,68
102,67
100,62
95,64
93,61
93,58
94,57
94,60
94,68
99,73
100,72
101,76
103,75
102,76
100,80
103,79
103,83
99,84
95,82
99,81
104,86
104,82
106,80
109,83
116,88
112,93
110,98
111,94
116,86
117,88
117,92
111,95
108,101
105,105
104,104
109,105
110,103
108,106
105,100
99,95
98,93
96,94
93,101
94,101
90,103
88,105
82,103
82,102
89,97
81,89
89,83
90,80
86,77
88,86
84,89
87,98
87,101
85,102
87,99
84,96
84,101
83,98
84,104
84,101
91,96
89,93
87,94
88,99
84,97
91,97
91,99
94,103
94,104
90,106
86,109
86,108
85,112
82,109
85,112
81,110
80,111
78,110
80,105
82,103
85,103
85,107
80,107
83,111
86,113
86,112
77,107
77,103
81,106
89,106
90,108
95,111
98,108
103,114
108,112
102,116
99,114
102,111
97,109
99,106
101,108
100,105
94,105
97,108
100,102
107,102
107,101
104,105
98,104
100,107
92,107
91,107
87,106
83,110
81,109
80,113
79,115
79,117
77,111
74,110
75,113
75,110
71,109
69,112
68,117
72,117
72,117
70,115
68,117
64,109
65,105
60,112
66,117
71,122
79,119
80,113
79,109
81,104
80,106
76,106
81,105
83,109
83,104
80,101
77,99
77,96
74,102
71,98
73,92
72,95
70,90
71,91
71,96
76,96
77,101
71,106
77,104
80,105
80,104
82,109
79,111
83,112
77,114
78,118
76,123
70,122
72,127
73,126
74,130
73,127
69,137
72,139
71,137
76,131
81,135
81,130
85,127
85,124
86,120
88,118
94,125
95,127
96,127
104,127
101,120
95,121
99,120
100,121
106,119
106,124
103,119
98,118
105,127
110,131
104,131
99,131
92,127
96,132
98,132
97,137
101,136
100,135
105,134
103,136
106,143
106,141
106,139
102,138
99,138
100,141
97,140
95,141
99,139
101,148
96,146
100,143
108,134
110,133
107,134
107,134
109,130
112,129
112,126
110,122
106,126
104,126
102,131
105,139
103,133
106,136
105,134
105,135
110,130
104,129
103,130
102,138
94,135
91,132
84,139
77,134
79,138
82,134
83,129
80,130
74,132
77,133
79,138
71,129
77,120
82,124
81,131
80,133
75,138
73,140
73,136
70,138
65,143
70,141
68,139
