wild_count,mutant_count
150,50
157,48
164,54
156,54
156,51
164,59
168,58
173,63
168,69
165,73
163,78
163,80
166,82
158,85
159,85
164,84
163,83
163,86
161,85
154,87
162,88
162,81
163,76
165,75
162,75
154,75
158,73
157,74
157,71
150,73
145,71
145,71
140,70
141,68
148,73
152,75
143,80
141,80
134,78
135,79
133,78
137,73
130,75
133,76
127,72
115,75
113,80
119,80
119,79
118,76
118,76
118,75
123,75
126,70
126,68
126,64
137,63
142,62
148,58
152,56
151,55
147,58
151,56
152,60
151,55
151,57
147,61
149,61
142,61
143,61
143,64
141,67
138,67
136,67
138,67
140,67
140,68
137,68
131,69
131,70
128,72
126,69
134,73
131,81
128,80
128,87
131,83
130,91
126,97
127,93
126,87
125,88
122,82
123,78
120,77
117,80
122,82
120,77
123,78
130,77
134,76
127,68
125,72
126,69
127,70
127,70
128,69
125,71
125,72
126,70
133,70
133,66
126,70
123,67
116,71
117,70
121,67
124,67
117,66
116,69
117,67
115,64
107,57
106,56
109,54
113,56
120,56
124,56
124,59
123,62
118,64
115,62
117,57
111,59
110,52
108,47
111,47
105,47
106,50
104,49
104,46
105,49
106,49
105,47
106,47
110,43
111,44
109,43
105,46
111,45
108,46
103,48
99,56
105,56
110,53
109,48
109,50
112,46
107,49
106,48
115,50
120,50
121,50
124,44
117,44
115,45
113,38
117,40
116,42
112,43
110,41
117,40
115,41
118,40
129,41
128,41
131,38
134,40
133,42
127,43
119,45
118,44
122,38
123,35
124,35
127,38
122,37
119,38
122,41
121,38
124,36
127,33
134,33
137,32
140,28
143,27
145,27
142,27
134,29
131,27
123,27
127,24
129,26
134,23
134,25
135,26
146,30
148,30
154,34
155,35
149,33
152,34
148,33
139,33
137,31
136,31
134,30
139,26
138,27
140,30
139,27
143,28
151,31
159,32
150,39
143,40
134,37
135,38
134,42
136,43
138,42
139,41
141,40
141,41
152,39
156,39
149,38
148,39
153,44
150,45
146,44
146,38
147,39
145,42
142,42
144,44
141,41
139,40
142,42
137,44
133,45
139,47
137,46
