wild_count,mutant_count
150,50
150,53
149,52
149,50
156,46
156,53
151,52
148,52
144,55
148,55
149,57
144,56
138,57
142,51
152,54
153,57
157,55
166,54
160,55
159,53
163,52
161,47
163,45
161,50
151,54
148,54
145,54
137,52
133,49
133,55
133,55
129,58
124,61
121,60
128,56
120,51
116,53
112,48
114,44
119,44
121,40
112,43
117,42
114,40
122,39
118,36
121,35
117,34
118,33
122,31
122,29
122,32
119,33
122,33
125,30
128,35
123,36
124,38
125,38
124,38
123,33
120,34
123,34
123,36
120,33
122,29
130,28
129,30
130,30
133,31
138,29
141,28
136,28
140,26
132,24
127,23
131,26
128,28
133,27
130,31
127,31
140,32
142,34
134,35
129,38
133,38
130,41
131,34
134,37
137,32
135,33
137,36
137,35
131,34
141,37
141,39
146,38
152,38
153,41
161,41
153,44
151,45
158,46
160,46
158,48
166,48
168,49
171,48
169,50
162,51
159,48
159,49
162,45
156,48
156,56
157,57
160,60
160,62
165,66
164,65
164,64
162,66
167,68
177,58
179,55
183,56
184,54
188,53
190,50
198,45
195,46
194,44
200,39
210,40
208,37
202,38
210,38
206,36
206,37
202,38
198,40
196,40
194,40
190,37
197,34
197,34
190,31
206,30
209,28
210,28
213,31
215,32
212,33
209,28
204,27
205,31
202,33
197,38
197,40
198,39
197,38
204,35
204,34
202,33
201,29
200,23
199,24
197,22
198,22
194,24
204,28
203,31
205,36
206,37
209,34
208,32
213,30
209,32
201,31
199,30
198,26
186,26
182,28
178,29
180,30
184,30
194,31
197,36
194,34
192,38
192,38
196,38
192,38
187,43
176,45
179,50
177,52
174,53
178,53
181,50
184,48
189,48
187,51
181,55
180,55
184,50
189,51
197,51
199,45
203,47
198,46
197,45
191,43
188,44
183,40
176,40
174,40
176,37
178,36
170,34
176,34
174,35
172,33
178,32
184,34
182,31
186,31
187,34
186,34
188,35
184,35
186,35
187,36
185,37
183,45
168,45
169,52
166,49
168,51
172,53
175,50
174,47
170,50
170,53
170,48
174,50
174,54
176,55
180,52
180,56
182,53
185,55
184,54
181,57
186,61
185,63
186,62
188,61
190,59
186,57
196,53
194,52
184,53
192,48
188,51
189,46
184,49
186,50
194,54
194,55
193,56
192,58
186,55
190,56
193,54
182,54
182,54
180,58
167,59
176,58
187,62
179,62
175,57
172,58
174,63
164,62
169,60
165,65
168,64
169,69
175,69
176,73
167,72
164,70
160,65
163,60
167,57
181,57
178,60
172,60
171,62
165,63
161,64
168,64
166,63
161,59
158,60
152,60
147,60
138,57
147,57
149,56
145,56
147,64
150,65
165,67
157,67
150,66
151,69
149,69
153,68
143,69
149,70
154,71
157,75
159,68
151,68
145,68
150,73
147,73
147,78
140,88
129,93
134,95
127,94
127,89
134,86
139,84
146,85
138,86
136,82
134,81
131,83
122,84
117,79
116,80
124,80
117,80
115,75
113,75
115,77
114,76
111,81
110,88
113,86
118,87
115,86
117,84
116,82
113,81
113,79
117,77
119,80
120,78
120,85
119,89
125,93
133,90
133,91
130,89
132,91
129,84
135,80
139,80
145,83
142,87
145,85
148,80
147,76
148,79
144,76
141,79
139,85
137,93
136,99
144,101
151,94
152,98
152,95
150,91
145,89
138,86
147,84
141,87
143,92
145,94
144,95
148,97
152,95
153,90
152,96
148,95
149,96
149,94
152,95
144,97
147,93
148,85
145,78
141,74
138,74
140,80
144,85
140,85
142,85
142,83
141,91
145,87
144,92
156,90
157,93
151,91
158,86
159,88
161,87
160,89
165,84
160,85
163,83
163,86
164,83
162,78
164,77
165,79
170,80
165,78
163,77
162,78
161,79
164,83
164,80
169,77
165,75
168,79
171,74
169,71
167,70
167,72
171,69
178,71
178,71
173,71
167,75
169,73
164,73
156,72
151,69
157,67
158,66
160,67
159,71
160,68
161,69
177,68
177,67
177,68
171,71
172,69
172,68
173,63
172,60
178,62
185,62
192,58
194,55
193,53
197,47
199,46
188,49
196,53
194,55
189,50
186,53
193,55
184,61
184,63
185,63
185,63
179,67
181,65
180,65
178,67
179,67
179,62
176,61
163,64
160,62
160,59
162,62
160,65
167,70
163,76
151,78
149,77
148,83
146,83
152,88
147,93
141,88
141,92
135,90
134,88
129,91
132,91
130,92
125,90
122,92
125,97
132,101
129,101
126,106
124,103
135,98
140,95
141,98
141,100
142,92
139,85
144,88
154,85
150,88
142,93
145,95
140,97
136,95
140,90
139,93
136,89
139,89
137,93
142,94
137,92
134,87
139,90
135,83
134,90
138,88
136,90
139,90
145,87
140,82
132,81
133,89
129,85
128,88
126,89
128,90
133,82
130,83
126,77
126,80
123,77
126,77
117,78
117,76
124,75
123,77
120,80
112,78
112,76
116,82
122,85
124,87
125,86
130,91
128,92
124,98
123,96
118,101
114,99
115,102
120,101
118,103
121,105
122,105
131,103
126,102
122,100
126,103
123,110
125,108
126,111
123,113
124,110
124,114
126,113
115,115
112,112
115,107
122,112
130,110
121,112
127,117
123,113
117,115
118,110
118,107
122,110
123,114
123,116
123,111
127,109
122,110
118,112
121,116
119,111
115,116
118,118
113,119
113,116
111,116
114,112
106,104
108,107
106,99
105,88
106,91
104,88
109,92
105,92
108,91
112,88
104,88
107,97
112,104
108,101
108,100
111,102
114,100
117,101
118,98
113,98
118,93
116,89
113,85
108,87
112,90
113,86
109,92
109,89
114,81
117,75
115,76
113,80
114,79
118,75
124,73
114,69
118,68
119,70
113,67
111,68
110,71
109,75
116,74
119,77
118,79
116,77
118,76
122,75
122,75
119,74
114,75
116,74
115,72
106,73
112,72
110,74
105,78
109,82
108,84
112,78
112,78
110,78
107,78
107,83
102,76
102,79
107,79
109,75
106,74
108,75
111,75
107,77
104,77
100,73
105,68
110,67
116,65
