wild_count,mutant_count
150,50
142,53
147,60
139,61
143,56
150,61
147,58
143,50
137,57
136,57
140,59
129,60
125,63
124,64
126,64
128,62
129,59
120,58
123,56
124,57
127,58
123,63
129,62
125,63
120,64
119,65
129,67
128,61
132,68
132,73
129,79
130,83
131,81
135,80
135,85
136,89
139,88
135,88
136,94
140,91
146,91
149,87
154,84
149,82
144,82
144,85
143,88
140,92
143,89
142,91
137,96
139,91
137,86
143,86
141,83
143,81
143,80
142,80
139,81
127,74
124,77
126,79
129,79
133,79
146,79
149,89
145,91
145,92
156,93
145,83
146,78
142,86
136,89
141,86
141,90
136,86
130,92
125,103
135,100
134,103
136,106
129,104
129,101
125,96
125,99
132,100
132,102
134,104
141,105
138,108
142,105
142,106
144,105
142,105
138,101
141,95
134,94
137,96
139,93
141,94
144,92
145,90
152,93
152,95
153,95
146,93
141,100
136,97
131,104
131,105
135,100
136,99
134,104
146,97
143,96
143,90
156,90
160,89
160,81
162,79
161,81
157,82
160,83
154,86
155,85
154,84
155,91
154,90
163,86
168,81
170,75
168,70
167,73
165,74
167,78
166,77
171,78
169,74
176,74
173,76
167,71
168,73
169,72
164,73
160,70
151,72
148,69
147,63
154,69
151,71
155,75
159,67
158,67
151,68
148,68
149,67
139,62
138,63
142,60
144,59
145,67
135,70
144,65
143,67
134,75
129,73
127,67
123,63
116,58
123,58
121,55
124,54
136,54
144,47
142,43
139,42
133,46
126,40
130,41
134,38
133,35
133,29
126,29
126,28
122,32
126,35
128,34
136,34
134,39
135,39
136,37
133,36
133,35
134,35
138,33
136,34
147,37
145,36
143,34
148,35
152,32
153,32
155,32
162,29
173,28
185,30
183,32
188,34
182,35
179,34
181,35
179,38
182,39
183,40
180,44
175,44
172,44
176,42
169,44
176,42
184,35
183,36
185,36
182,40
183,36
175,36
187,36
186,39
191,41
195,45
195,48
204,42
208,39
204,36
205,38
202,43
197,44
197,38
200,36
192,32
202,36
202,36
207,38
210,39
208,39
205,37
211,30
212,31
214,36
216,30
212,34
203,31
203,32
204,34
194,34
189,35
177,32
171,32
168,34
163,37
167,37
171,38
173,33
171,33
170,35
169,35
161,30
162,29
162,32
158,33
158,35
160,35
165,38
165,34
173,31
169,31
171,31
171,29
171,31
171,32
174,35
172,35
165,38
176,40
170,36
180,35
185,36
191,36
183,40
181,39
186,39
192,37
194,35
202,37
206,36
202,34
201,32
192,31
192,33
192,28
198,32
186,32
183,29
190,31
183,31
190,27
194,22
191,21
179,28
168,27
164,26
163,26
