steps,wild_median,mutant_median,total_counts
444,162.95922656578395,37.04077343421606,200.0
445,163.5861376192868,36.41386238071321,200.0
446,163.68952684742158,36.31047315257842,200.0
447,162.96296296296296,37.03703703703704,200.0
448,163.40128099503016,36.59871900496984,200.0
449,164.51532311792138,35.48467688207862,200.0
450,163.3093777388256,36.69062226117441,200.0
451,163.6931818181818,36.30681818181818,200.0
452,163.79905587261325,36.200944127386734,200.0
453,164.3843843843844,35.61561561561562,200.0
454,164.26576217079008,35.734237829209896,199.99999999999997
455,163.41463414634146,36.58536585365854,200.0
456,164.05128205128204,35.94871794871794,200.0
457,164.2040285899935,35.7959714100065,200.0
458,164.8803827751196,35.119617224880386,200.0
459,164.83630272574996,35.16369727425004,200.0
460,164.77272727272728,35.22727272727273,200.0
461,164.9742268041237,35.02577319587628,200.0
462,165.4334244435767,34.566575556423274,200.0
463,165.09422304603027,34.90577695396973,200.0
464,164.8010021067016,35.19899789329841,200.0
465,165.40407733481527,34.59592266518471,199.99999999999997
466,165.59139784946237,34.40860215053764,200.0
467,165.14837819185644,34.85162180814355,200.0
468,166.0598035970429,33.94019640295708,199.99999999999997
469,166.66666666666669,33.33333333333333,200.0
470,165.93406593406596,34.065934065934066,200.00000000000003
471,165.94787283777467,34.05212716222535,200.0
472,164.89793600772222,35.10206399227778,200.0
473,165.2432292004936,34.7567707995064,200.0
474,165.38647342995168,34.61352657004831,200.0
475,165.98590089156127,34.014099108438735,200.0
476,165.6359356111217,34.36406438887828,200.0
477,165.5796559461481,34.420344053851906,200.0
478,165.35714285714283,34.64285714285714,199.99999999999997
479,165.41758022722743,34.582419772772575,200.0
480,164.57850650507933,35.42149349492069,200.00000000000003
481,165.0589729631646,34.94102703683542,200.0
482,164.98238195912614,35.017618040873856,200.0
483,165.2173913043478,34.78260869565217,200.0
484,165.62169364003293,34.378306359967084,200.0
485,164.46700507614213,35.53299492385787,200.0
486,164.8574695744507,35.14253042554929,200.0
487,164.7907647907648,35.20923520923521,200.0
488,164.84250398724083,35.15749601275917,200.0
489,165.11745465358308,34.88254534641689,199.99999999999997
490,165.2173913043478,34.78260869565217,200.0
491,166.23376623376623,33.76623376623377,200.0
492,165.31676022453888,34.683239775461104,200.0
493,164.78460563826417,35.215394361735825,200.0
494,164.73930481283423,35.26069518716578,200.0
495,164.64088397790056,35.35911602209944,200.0
496,164.64088397790056,35.35911602209944,200.0
497,164.4696223316913,35.5303776683087,200.0
498,164.35093167701865,35.649068322981364,200.0
499,164.18943533697632,35.81056466302368,200.0
500,164.91434097817077,35.08565902182924,200.0
501,166.02540387224073,33.974596127759284,200.0
502,165.66851951467336,34.33148048532664,200.0
503,166.463346598728,33.53665340127199,200.0
504,166.06664523732994,33.9333547626701,200.00000000000003
505,165.5771558783736,34.42284412162643,200.00000000000003
506,165.5998636673483,34.40013633265167,199.99999999999997
507,165.73007103393843,34.26992896606156,200.0
508,166.48847218795405,33.51152781204595,200.0
509,165.8003248781707,34.19967512182931,200.0
510,165.76853526220617,34.23146473779385,200.00000000000003
511,165.4047619047619,34.595238095238095,200.0
512,165.47900650502663,34.52099349497339,200.00000000000003
513,165.9975913287836,34.00240867121638,200.0
514,165.82914572864323,34.17085427135678,200.0
515,166.27450980392157,33.72549019607843,200.0
516,166.88741721854305,33.11258278145696,200.0
517,166.57940663176265,33.42059336823735,200.0
518,167.08921694480102,32.910783055198976,200.0
519,166.14570614570616,33.85429385429386,200.0
520,166.46280067126608,33.53719932873392,200.0
521,166.24941323736505,33.75058676263495,200.0
522,166.88741721854305,33.11258278145696,200.0
523,167.45044429254955,32.549555707450445,200.0
524,167.0334521990151,32.96654780098489,200.0
525,169.04651577258954,30.953484227410442,200.0
526,168.4226683858292,31.577331614170813,200.00000000000003
