steps,wild_median,mutant_median,total_counts
375,189.0,0.0,189.0
376,189.0,0.0,189.0
377,189.0,0.0,189.0
378,189.0,0.0,189.0
379,189.0,0.0,189.0
380,189.0,0.0,189.0
381,189.0,0.0,189.0
382,189.0,0.0,189.0
383,189.0,0.0,189.0
384,189.0,0.0,189.0
385,189.0,0.0,189.0
386,189.0,0.0,189.0
387,189.0,0.0,189.0
388,189.0,0.0,189.0
389,189.0,0.0,189.0
390,189.0,0.0,189.0
391,189.0,0.0,189.0
392,189.0,0.0,189.0
393,189.0,0.0,189.0
394,189.0,0.0,189.0
395,189.0,0.0,189.0
396,189.0,0.0,189.0
397,189.0,0.0,189.0
398,189.0,0.0,189.0
399,189.0,0.0,189.0
400,189.0,0.0,189.0
401,189.0,0.0,189.0
402,189.0,0.0,189.0
403,189.0,0.0,189.0
404,189.0,0.0,189.0
405,189.0,0.0,189.0
406,189.0,0.0,189.0
407,189.0,0.0,189.0
408,189.0,0.0,189.0
409,189.0,0.0,189.0
410,189.0,0.0,189.0
411,189.0,0.0,189.0
412,189.0,0.0,189.0
413,189.0,0.0,189.0
414,189.0,0.0,189.0
415,189.0,0.0,189.0
416,189.0,0.0,189.0
417,189.0,0.0,189.0
418,189.0,0.0,189.0
419,189.0,0.0,189.0
420,189.0,0.0,189.0
421,189.0,0.0,189.0
422,189.0,0.0,189.0
423,189.0,0.0,189.0
424,189.0,0.0,189.0
425,189.0,0.0,189.0
426,189.0,0.0,189.0
427,189.0,0.0,189.0
428,189.0,0.0,189.0
429,189.0,0.0,189.0
430,189.0,0.0,189.0
431,189.0,0.0,189.0
432,189.0,0.0,189.0
433,189.0,0.0,189.0
434,189.0,0.0,189.0
435,189.0,0.0,189.0
436,189.0,0.0,189.0
437,189.0,0.0,189.0
438,189.0,0.0,189.0
439,189.0,0.0,189.0
440,189.0,0.0,189.0
441,189.0,0.0,189.0
442,189.0,0.0,189.0
443,189.0,0.0,189.0
444,189.0,0.0,189.0
445,189.0,0.0,189.0
446,189.0,0.0,189.0
447,189.0,0.0,189.0
448,189.0,0.0,189.0
449,189.0,0.0,189.0
450,189.0,0.0,189.0
451,189.0,0.0,189.0
452,189.0,0.0,189.0
453,189.0,0.0,189.0
454,189.0,0.0,189.0
455,189.0,0.0,189.0
456,189.0,0.0,189.0
457,189.0,0.0,189.0
458,189.0,0.0,189.0
459,189.0,0.0,189.0
460,189.0,0.0,189.0
461,189.0,0.0,189.0
462,189.0,0.0,189.0
463,189.0,0.0,189.0
464,189.0,0.0,189.0
465,189.0,0.0,189.0
466,189.0,0.0,189.0
467,189.0,0.0,189.0
468,189.0,0.0,189.0
469,189.0,0.0,189.0
470,189.0,0.0,189.0
471,189.0,0.0,189.0
472,189.0,0.0,189.0
473,189.0,0.0,189.0
474,189.0,0.0,189.0
475,189.0,0.0,189.0
476,189.0,0.0,189.0
477,189.0,0.0,189.0
478,189.0,0.0,189.0
479,189.0,0.0,189.0
480,189.0,0.0,189.0
481,189.0,0.0,189.0
482,189.0,0.0,189.0
483,189.0,0.0,189.0
484,189.0,0.0,189.0
485,189.0,0.0,189.0
486,189.0,0.0,189.0
487,189.0,0.0,189.0
488,189.0,0.0,189.0
489,189.0,0.0,189.0
490,189.0,0.0,189.0
491,189.0,0.0,189.0
492,189.0,0.0,189.0
493,189.0,0.0,189.0
494,189.0,0.0,189.0
495,189.0,0.0,189.0
496,189.0,0.0,189.0
497,189.0,0.0,189.0
498,189.0,0.0,189.0
499,189.0,0.0,189.0
500,189.0,0.0,189.0
501,189.0,0.0,189.0
502,189.0,0.0,189.0
503,189.0,0.0,189.0
504,189.0,0.0,189.0
505,189.0,0.0,189.0
506,189.0,0.0,189.0
507,189.0,0.0,189.0
508,189.0,0.0,189.0
509,189.0,0.0,189.0
510,189.0,0.0,189.0
511,189.0,0.0,189.0
512,189.0,0.0,189.0
513,189.0,0.0,189.0
514,189.0,0.0,189.0
515,189.0,0.0,189.0
516,189.0,0.0,189.0
517,189.0,0.0,189.0
518,189.0,0.0,189.0
519,189.0,0.0,189.0
520,189.0,0.0,189.0
521,189.0,0.0,189.0
522,189.0,0.0,189.0
523,189.0,0.0,189.0
524,189.0,0.0,189.0
525,189.0,0.0,189.0
526,189.0,0.0,189.0
527,189.0,0.0,189.0
528,189.0,0.0,189.0
529,189.0,0.0,189.0
530,189.0,0.0,189.0
531,189.0,0.0,189.0
532,189.0,0.0,189.0
533,189.0,0.0,189.0
534,189.0,0.0,189.0
535,189.0,0.0,189.0
536,189.0,0.0,189.0
537,189.0,0.0,189.0
538,189.0,0.0,189.0
539,189.0,0.0,189.0
540,189.0,0.0,189.0
541,189.0,0.0,189.0
542,189.0,0.0,189.0
543,189.0,0.0,189.0
544,189.0,0.0,189.0
545,189.0,0.0,189.0
546,189.0,0.0,189.0
547,189.0,0.0,189.0
548,189.0,0.0,189.0
549,189.0,0.0,189.0
550,189.0,0.0,189.0
551,189.0,0.0,189.0
552,189.0,0.0,189.0
553,189.0,0.0,189.0
554,189.0,0.0,189.0
555,189.0,0.0,189.0
556,189.0,0.0,189.0
557,189.0,0.0,189.0
558,189.0,0.0,189.0
559,189.0,0.0,189.0
